frame,mean_iou,iou_v0,iou_v1,iou_v2,iou_v3,iou_v4,iou_v5
15450,0.7092,0.6757,0.5721,0.7712,0.7146,0.6283,0.8931
15455,0.7112,0.6803,0.5761,0.7731,0.7134,0.6341,0.89
15460,0.7136,0.6909,0.5786,0.7743,0.7206,0.6383,0.8786
15465,0.7145,0.6912,0.5806,0.7715,0.7249,0.6384,0.8804
15470,0.7122,0.6898,0.583,0.7716,0.7245,0.6389,0.8652
15475,0.7151,0.6942,0.5805,0.7717,0.7272,0.6444,0.8724
15480,0.7138,0.6904,0.5819,0.7759,0.7209,0.638,0.8754
15485,0.7143,0.6953,0.5841,0.7749,0.7219,0.6412,0.8686
15490,0.7162,0.6956,0.5805,0.7774,0.7208,0.6428,0.8802
15495,0.7178,0.693,0.5868,0.7777,0.7187,0.6426,0.888
15500,0.7188,0.7021,0.586,0.7741,0.7235,0.6431,0.8838
15505,0.7161,0.6927,0.5765,0.7763,0.7193,0.6478,0.8842
15510,0.7161,0.6954,0.5803,0.7758,0.7212,0.6457,0.8783
15515,0.7151,0.6989,0.5856,0.7735,0.7148,0.6479,0.8697
15520,0.7128,0.687,0.5754,0.7798,0.7136,0.6406,0.8806
15525,0.7127,0.6832,0.5771,0.7762,0.7146,0.6435,0.8818
15530,0.7122,0.6857,0.5822,0.7703,0.7121,0.6389,0.8837
15535,0.7107,0.6784,0.5751,0.7691,0.7157,0.6394,0.8863
15540,0.7118,0.6958,0.566,0.7717,0.7161,0.6405,0.8809
15545,0.7066,0.6931,0.5663,0.7568,0.7199,0.6448,0.8588
15550,0.6917,0.6651,0.5621,0.7414,0.6947,0.6391,0.8476
15555,0.6866,0.6542,0.5566,0.7412,0.6852,0.6347,0.8477
15560,0.7049,0.6914,0.5721,0.7512,0.6938,0.6513,0.8694
15565,0.7026,0.6916,0.6216,0.7042,0.7061,0.6157,0.8764
15570,0.6934,0.6804,0.6106,0.6863,0.7016,0.6053,0.8763
15575,0.6886,0.667,0.604,0.703,0.6829,0.604,0.8709
15580,0.7041,0.6866,0.5941,0.7368,0.6944,0.644,0.8689
15585,0.7054,0.6829,0.6021,0.7435,0.6958,0.6387,0.8695
15590,0.7085,0.6946,0.6136,0.7393,0.6908,0.6362,0.8762
15595,0.7,0.6759,0.5948,0.735,0.6771,0.6212,0.8957
15600,0.6951,0.6651,0.5955,0.7268,0.678,0.6183,0.8869
15605,0.6659,0.6362,0.588,0.7183,0.6481,0.5906,0.8144
15610,0.646,0.6162,0.5653,0.7129,0.6185,0.5837,0.7793
15615,0.6573,0.6287,0.5787,0.7302,0.6411,0.588,0.7773
15620,0.7043,0.6442,0.6416,0.8723,0.6696,0.598,0.8005
15625,0.6657,0.6292,0.6282,0.7893,0.6373,0.5747,0.7353
15630,0.6206,0.6096,0.5866,0.7029,0.5807,0.5642,0.6797
15635,0.6265,0.6016,0.5741,0.7337,0.5711,0.5735,0.7047
15640,0.6725,0.6446,0.5753,0.8267,0.6068,0.6026,0.779
15645,0.6516,0.6533,0.5656,0.7865,0.6158,0.5996,0.6886
15650,0.6178,0.6201,0.5551,0.7455,0.5726,0.5544,0.6593
15655,0.6462,0.6204,0.6,0.7718,0.5837,0.5632,0.7382
15660,0.6975,0.6713,0.6432,0.7799,0.6553,0.6092,0.8259
15665,0.6349,0.6334,0.6039,0.6641,0.6175,0.5639,0.7265
15670,0.6011,0.5987,0.6087,0.6148,0.5756,0.526,0.683
15675,0.6259,0.6462,0.6155,0.6381,0.6027,0.5482,0.7049
15680,0.6571,0.6709,0.6296,0.694,0.6203,0.5758,0.7522
15685,0.6504,0.6615,0.6241,0.6849,0.6143,0.5703,0.7477
15690,0.6437,0.6536,0.6281,0.6855,0.6023,0.5595,0.7331
15695,0.6423,0.6491,0.612,0.7149,0.5887,0.5457,0.7434
15700,0.6503,0.6651,0.6015,0.7481,0.5851,0.5654,0.7367
15705,0.628,0.6476,0.5661,0.672,0.583,0.5388,0.7603
15710,0.6269,0.6205,0.5487,0.6916,0.5892,0.5314,0.7799
15715,0.6251,0.5878,0.5222,0.7422,0.5802,0.5092,0.809
15720,0.6349,0.5874,0.5419,0.8296,0.5553,0.5038,0.7914
15725,0.598,0.5742,0.5409,0.723,0.5371,0.4668,0.7461
15730,0.585,0.567,0.5494,0.6799,0.5357,0.4778,0.7004
15735,0.6061,0.5683,0.5473,0.7153,0.555,0.501,0.7495
15740,0.63,0.5691,0.5308,0.7848,0.5642,0.5588,0.772
15745,0.6189,0.5669,0.5195,0.7378,0.5665,0.5584,0.7645
15750,0.6174,0.5628,0.5209,0.7239,0.5645,0.5533,0.779
15755,0.6167,0.5723,0.5222,0.7123,0.5559,0.56,0.7773
15760,0.635,0.592,0.5272,0.7529,0.5674,0.5838,0.7864
15765,0.6347,0.5985,0.5331,0.7421,0.5678,0.5851,0.7818
15770,0.6391,0.6007,0.5272,0.7342,0.5852,0.599,0.7885
15775,0.6409,0.5978,0.5277,0.7331,0.5905,0.6062,0.79
15780,0.6626,0.6415,0.5331,0.7445,0.6278,0.6268,0.802
15785,0.6739,0.6602,0.5334,0.7636,0.6363,0.6436,0.8065
15790,0.6813,0.6717,0.5482,0.784,0.6427,0.6411,0.8003
15795,0.6824,0.6846,0.5498,0.7783,0.6391,0.6407,0.8019
15800,0.6818,0.6763,0.5463,0.761,0.6496,0.6406,0.8168
15805,0.6796,0.6645,0.5407,0.7627,0.644,0.6437,0.8221
15810,0.6787,0.6631,0.5471,0.762,0.634,0.6444,0.8215
15815,0.6772,0.6569,0.5482,0.7573,0.6365,0.6424,0.8219
15820,0.6809,0.6687,0.5517,0.7584,0.6389,0.6472,0.8205
15825,0.6919,0.6838,0.5525,0.7859,0.6498,0.656,0.8232
15830,0.6918,0.6891,0.5489,0.7926,0.6496,0.6572,0.8136
15835,0.692,0.6884,0.5562,0.7925,0.6534,0.6541,0.8072
15840,0.6993,0.6976,0.57,0.7897,0.6599,0.6677,0.811
15845,0.6795,0.6858,0.5885,0.7423,0.6276,0.6404,0.7926
15850,0.6681,0.703,0.5871,0.724,0.6139,0.5968,0.7835
15855,0.6733,0.6944,0.5787,0.7382,0.6187,0.6111,0.7985
15860,0.6861,0.6914,0.5756,0.7622,0.6447,0.629,0.8139
15865,0.6782,0.6747,0.5814,0.7647,0.6293,0.6264,0.7927
15870,0.6705,0.6647,0.5738,0.7448,0.6256,0.624,0.7902
15875,0.6878,0.679,0.5891,0.7793,0.6353,0.6473,0.7967
15880,0.6897,0.695,0.5824,0.7806,0.6397,0.6442,0.7962
15885,0.6917,0.6941,0.5897,0.7791,0.6458,0.6478,0.7935
15890,0.6933,0.6946,0.5906,0.7821,0.6483,0.6499,0.7944
15895,0.6958,0.6975,0.5872,0.7877,0.6557,0.6565,0.7904
15900,0.6979,0.6933,0.599,0.7933,0.6507,0.6511,0.8003
15905,0.6825,0.6861,0.6173,0.7537,0.6337,0.6054,0.7985
15910,0.694,0.7223,0.6401,0.7634,0.6394,0.5985,0.8001
15915,0.71,0.7442,0.6371,0.7632,0.6589,0.6194,0.8371
15920,0.72,0.7423,0.6485,0.7564,0.6771,0.6462,0.8494
15925,0.7129,0.7353,0.6498,0.7427,0.677,0.6415,0.8312
15930,0.699,0.7108,0.6401,0.7314,0.6605,0.6383,0.8129
15935,0.7057,0.7286,0.6343,0.7299,0.6672,0.641,0.8329
15940,0.7136,0.7568,0.6466,0.7339,0.667,0.645,0.8322
15945,0.7082,0.7654,0.6637,0.7105,0.6594,0.6307,0.8195
15950,0.7025,0.7788,0.6661,0.6962,0.6533,0.6132,0.8072
15955,0.7008,0.7734,0.663,0.7161,0.6518,0.6158,0.7848
15960,0.7078,0.7651,0.6701,0.7249,0.6484,0.6328,0.8055
15965,0.7018,0.7664,0.6369,0.7293,0.644,0.6369,0.7975
15970,0.6817,0.7604,0.6059,0.7195,0.6206,0.6039,0.7798
15975,0.6706,0.7619,0.6,0.697,0.6048,0.5887,0.7713
15980,0.6741,0.7489,0.6025,0.7208,0.6142,0.5542,0.8038
15985,0.638,0.6764,0.5485,0.7134,0.6033,0.5292,0.757
15990,0.618,0.6534,0.5315,0.7068,0.5772,0.4892,0.7501
15995,0.6507,0.6662,0.5784,0.7665,0.5965,0.5024,0.7943
16000,0.6868,0.7062,0.6296,0.8095,0.625,0.5353,0.8153
16005,0.6563,0.7073,0.6129,0.6808,0.6378,0.4874,0.8119
16010,0.6302,0.6813,0.6059,0.6913,0.5979,0.451,0.7537
16015,0.6366,0.6742,0.6394,0.7989,0.5677,0.4493,0.6899
16020,0.6428,0.6122,0.6051,0.8149,0.5854,0.5454,0.6941
16025,0.6232,0.5174,0.5828,0.7297,0.6582,0.6059,0.6455
16030,0.6355,0.5146,0.5393,0.6549,0.7347,0.7939,0.5753
16035,0.5885,0.4263,0.5164,0.583,0.7244,0.7756,0.5055
16040,0.6805,0.5731,0.5719,0.6985,0.8276,0.8345,0.5776
16045,0.6628,0.5873,0.5783,0.6401,0.8017,0.7954,0.5738
16050,0.6569,0.5946,0.5789,0.622,0.8019,0.798,0.5458
16055,0.6451,0.6165,0.5965,0.6022,0.7366,0.7818,0.537
16060,0.6852,0.688,0.6351,0.6168,0.8295,0.7938,0.5479
16065,0.6518,0.7027,0.6222,0.5619,0.7623,0.7218,0.5399
16070,0.646,0.7227,0.6682,0.54,0.7569,0.6675,0.5209
16075,0.6346,0.6884,0.6814,0.5701,0.7317,0.6182,0.5177
16080,0.6656,0.7498,0.6872,0.6245,0.75,0.6656,0.5167
16085,0.6335,0.6301,0.6908,0.5945,0.7362,0.6438,0.5055
16090,0.6338,0.634,0.6675,0.576,0.7476,0.657,0.5207
16095,0.6522,0.7214,0.667,0.5662,0.7496,0.6782,0.5308
16100,0.6516,0.7095,0.6866,0.5598,0.7498,0.6673,0.5366
16105,0.634,0.6826,0.6737,0.5287,0.742,0.6603,0.5167
16110,0.6205,0.6661,0.6581,0.5163,0.7364,0.6433,0.5026
16115,0.5998,0.6418,0.6384,0.4917,0.7295,0.6105,0.4867
16120,0.5912,0.6363,0.6322,0.478,0.7166,0.5978,0.4864
16125,0.5783,0.6242,0.6163,0.4667,0.7167,0.5748,0.4713
16130,0.569,0.6134,0.5999,0.4563,0.7088,0.5704,0.4652
16135,0.5606,0.6151,0.5947,0.4432,0.6967,0.5586,0.4556
16140,0.5667,0.6404,0.6135,0.4499,0.6878,0.5573,0.4515
16145,0.5647,0.6324,0.6132,0.4447,0.6895,0.5579,0.4505
16150,0.5663,0.6346,0.6147,0.4479,0.6934,0.5565,0.451
16155,0.5643,0.6351,0.6123,0.4469,0.6881,0.5533,0.4502
16160,0.5645,0.6434,0.6112,0.4437,0.68,0.5592,0.4494
16165,0.5676,0.6511,0.6135,0.4504,0.6799,0.5571,0.4536
16170,0.5724,0.66,0.6181,0.4579,0.6846,0.5566,0.4571
16175,0.5744,0.6626,0.6168,0.4617,0.6799,0.5671,0.4582
16180,0.5873,0.6822,0.6346,0.4705,0.7032,0.5703,0.4629
16185,0.5753,0.6481,0.6131,0.4687,0.6815,0.5707,0.4697
16190,0.5655,0.6537,0.5987,0.4598,0.6598,0.552,0.4688
16195,0.5845,0.6624,0.6226,0.473,0.6784,0.5716,0.4987
16200,0.6087,0.6826,0.6652,0.4892,0.6997,0.5937,0.5218
16205,0.6086,0.6891,0.6582,0.4837,0.7147,0.5853,0.5207
16210,0.6055,0.6789,0.6455,0.4888,0.72,0.592,0.508
16215,0.5997,0.6766,0.6451,0.4817,0.7211,0.5803,0.4937
16220,0.5936,0.6496,0.6466,0.4826,0.7145,0.5887,0.4797
16225,0.5797,0.6505,0.6235,0.4729,0.6994,0.5621,0.4697
16230,0.5724,0.6481,0.6123,0.4651,0.6926,0.5566,0.4597
16235,0.5922,0.6778,0.6408,0.474,0.7078,0.5832,0.4699
16240,0.6003,0.6967,0.6528,0.4757,0.7109,0.5957,0.4698
16245,0.597,0.6873,0.6478,0.4736,0.7154,0.5863,0.4719
16250,0.5952,0.6784,0.6449,0.4715,0.7209,0.5845,0.4711
16255,0.59,0.6696,0.6398,0.4683,0.7157,0.5795,0.4671
16260,0.5872,0.6657,0.6345,0.4659,0.708,0.5856,0.4633
16265,0.5896,0.6675,0.6426,0.4707,0.7097,0.5823,0.4647
16270,0.5955,0.6813,0.6467,0.4739,0.7144,0.5874,0.4692
16275,0.5982,0.6855,0.65,0.4778,0.7112,0.5914,0.4731
16280,0.6003,0.6939,0.6548,0.4805,0.7129,0.5843,0.4753
16285,0.5966,0.6869,0.6497,0.4753,0.7155,0.5788,0.4732
16290,0.5916,0.6768,0.6439,0.4721,0.7104,0.576,0.4704
16295,0.5871,0.6702,0.6369,0.4682,0.7036,0.577,0.4669
16300,0.5843,0.6475,0.6387,0.4664,0.7057,0.5803,0.4668
16305,0.5777,0.6603,0.6233,0.448,0.6926,0.5704,0.4714
16310,0.5882,0.6611,0.6307,0.4622,0.7008,0.5851,0.4893
16315,0.5913,0.6548,0.6378,0.4806,0.7065,0.5769,0.491
16320,0.5929,0.6431,0.6307,0.5005,0.7078,0.584,0.4913
16325,0.5901,0.6269,0.6185,0.5072,0.7106,0.5965,0.4809
16330,0.5849,0.6164,0.6159,0.5093,0.6977,0.5918,0.4784
16335,0.5842,0.6103,0.6219,0.501,0.6988,0.5935,0.4796
16340,0.5905,0.6032,0.6544,0.4996,0.7118,0.5911,0.4827
16345,0.5733,0.5813,0.6835,0.4792,0.6569,0.5755,0.4635
16350,0.5818,0.6114,0.6779,0.4722,0.6727,0.5875,0.4692
16355,0.6357,0.6683,0.7504,0.5135,0.7479,0.6286,0.5057
16360,0.6767,0.7596,0.7584,0.5679,0.8165,0.6311,0.5266
16365,0.6693,0.7718,0.7146,0.5725,0.8282,0.6131,0.5156
16370,0.6721,0.7939,0.7118,0.5774,0.8162,0.6159,0.5174
16375,0.6962,0.8393,0.7366,0.602,0.8253,0.6456,0.5285
16380,0.7187,0.8903,0.7602,0.6326,0.8045,0.7019,0.5227
16385,0.6936,0.8742,0.7238,0.6197,0.7756,0.7131,0.4556
16390,0.6726,0.8297,0.6814,0.6058,0.7524,0.7254,0.4412
16395,0.6543,0.8333,0.6652,0.5842,0.6971,0.7261,0.4199
16400,0.6706,0.8263,0.6813,0.5814,0.6916,0.7581,0.4852
16405,0.5906,0.7283,0.6156,0.4815,0.6214,0.6373,0.4592
16410,0.5644,0.6869,0.6135,0.5127,0.5689,0.5569,0.4476
16415,0.5999,0.726,0.6782,0.5382,0.565,0.55,0.5422
16420,0.6857,0.7641,0.7214,0.7301,0.5586,0.6101,0.7299
16425,0.612,0.7003,0.5996,0.6336,0.5019,0.577,0.6597
16430,0.5912,0.6741,0.5268,0.6303,0.4673,0.5339,0.7147
16435,0.623,0.6772,0.5649,0.6884,0.4665,0.5538,0.7874
16440,0.6474,0.6977,0.5604,0.7648,0.5311,0.5236,0.807
16445,0.6056,0.6142,0.4865,0.6944,0.4905,0.5816,0.7661
16450,0.627,0.6067,0.5163,0.7339,0.5475,0.6266,0.7311
16455,0.6706,0.6377,0.5261,0.7692,0.6689,0.6772,0.7446
16460,0.7088,0.6722,0.5706,0.8217,0.7321,0.6669,0.7892
16465,0.6979,0.6397,0.5519,0.8158,0.7167,0.6735,0.7901
16470,0.6877,0.6288,0.5347,0.8321,0.7192,0.6471,0.7642
16475,0.6663,0.6262,0.5039,0.7432,0.7224,0.6573,0.7448
16480,0.6908,0.615,0.5054,0.8289,0.738,0.6866,0.7706
16485,0.6734,0.5799,0.4982,0.786,0.7904,0.6555,0.7303
16490,0.6423,0.5653,0.452,0.6825,0.7809,0.6538,0.7192
16495,0.6638,0.5907,0.4881,0.6753,0.8152,0.6719,0.7418
16500,0.6585,0.6105,0.5197,0.6566,0.7873,0.6623,0.7144
16505,0.6201,0.6022,0.4792,0.638,0.7284,0.6317,0.641
16510,0.6352,0.5857,0.492,0.6667,0.7442,0.7106,0.6118
16515,0.631,0.5588,0.4623,0.6371,0.7382,0.7745,0.6151
16520,0.6514,0.5822,0.5121,0.6565,0.7587,0.7825,0.6163
16525,0.6253,0.5564,0.4384,0.6197,0.7467,0.784,0.6065
16530,0.6131,0.5686,0.4326,0.6285,0.704,0.7602,0.5846
16535,0.605,0.5799,0.4188,0.6512,0.6621,0.7454,0.5726
16540,0.6033,0.5614,0.4228,0.6618,0.6664,0.7498,0.5579
16545,0.6059,0.5353,0.4017,0.6466,0.7003,0.7811,0.5702
16550,0.608,0.5405,0.4149,0.6127,0.7025,0.7964,0.5808
16555,0.6148,0.5851,0.4441,0.6124,0.6715,0.806,0.5696
16560,0.65,0.6195,0.538,0.6246,0.6928,0.8551,0.5702
16565,0.6226,0.6074,0.4561,0.5767,0.7126,0.8043,0.5787
16570,0.6068,0.5951,0.4555,0.5709,0.6927,0.7481,0.5782
16575,0.6239,0.6085,0.4615,0.595,0.6944,0.7908,0.5933
16580,0.6362,0.6447,0.5016,0.6058,0.675,0.8053,0.5846
16585,0.6171,0.6427,0.4801,0.5931,0.6443,0.7696,0.5728
16590,0.6225,0.644,0.5013,0.5978,0.6439,0.7776,0.5704
16595,0.6321,0.6535,0.5097,0.6045,0.6451,0.7929,0.5867
16600,0.6333,0.6489,0.5076,0.6045,0.6467,0.8121,0.5798
16605,0.6254,0.6473,0.4987,0.6038,0.6413,0.7846,0.5765
16610,0.6295,0.649,0.5034,0.606,0.6378,0.8096,0.5712
16615,0.6289,0.6537,0.5128,0.6002,0.6381,0.7984,0.5701
16620,0.6257,0.6527,0.498,0.5979,0.6326,0.8033,0.5697
16625,0.6258,0.6453,0.5043,0.5971,0.6386,0.8011,0.5686
16630,0.6292,0.6541,0.5086,0.5962,0.6437,0.8035,0.5689
16635,0.6296,0.6499,0.5145,0.5964,0.6422,0.8078,0.5667
16640,0.6267,0.6473,0.5143,0.5952,0.637,0.7986,0.5676
16645,0.6257,0.6534,0.4988,0.5942,0.6343,0.8061,0.5676
16650,0.6157,0.6408,0.4778,0.5862,0.6282,0.7995,0.5618
16655,0.6095,0.6282,0.4739,0.5797,0.6289,0.7892,0.557
16660,0.6147,0.6279,0.5006,0.5809,0.6598,0.7597,0.5591
16665,0.5914,0.6081,0.4617,0.558,0.6355,0.7395,0.5456
16670,0.5831,0.6076,0.4668,0.5499,0.634,0.7092,0.5313
16675,0.5797,0.6002,0.4699,0.5472,0.6295,0.7053,0.5259
16680,0.5755,0.5814,0.4537,0.545,0.6433,0.7084,0.5211
16685,0.5575,0.5587,0.4545,0.5128,0.6306,0.6901,0.4983
16690,0.5328,0.5322,0.4314,0.4854,0.6013,0.6678,0.4789
16695,0.5266,0.5254,0.4269,0.4715,0.6102,0.6618,0.464
16700,0.5136,0.4999,0.4219,0.4497,0.5979,0.6709,0.4411
16705,0.4994,0.472,0.4077,0.4394,0.593,0.6546,0.4295
16710,0.4892,0.4597,0.3891,0.4301,0.5854,0.6525,0.4182
16715,0.4921,0.4564,0.386,0.4273,0.5951,0.6687,0.419
16720,0.5081,0.4646,0.3993,0.4333,0.6224,0.6978,0.4315
16725,0.4974,0.4586,0.3927,0.4356,0.6016,0.6626,0.4335
16730,0.5084,0.4875,0.4012,0.443,0.6118,0.6538,0.453
16735,0.5528,0.5475,0.4271,0.491,0.6415,0.696,0.5136
16740,0.5957,0.5956,0.461,0.5476,0.6721,0.7433,0.5546
16745,0.5654,0.5415,0.4234,0.5257,0.6966,0.6705,0.5345
16750,0.5481,0.5334,0.4093,0.5193,0.6847,0.616,0.5259
16755,0.5495,0.5523,0.4855,0.5396,0.6417,0.5434,0.5347
16760,0.518,0.4962,0.4795,0.5006,0.5916,0.524,0.5163
16765,0.5235,0.4733,0.5571,0.4948,0.5735,0.5669,0.4753
16770,0.5162,0.4696,0.461,0.477,0.6299,0.5641,0.4955
16775,0.5281,0.4486,0.4431,0.4854,0.6895,0.6444,0.4576
16780,0.6169,0.5426,0.495,0.5678,0.8173,0.65,0.6286
16785,0.6005,0.5153,0.5004,0.5527,0.82,0.6189,0.5956
16790,0.5859,0.516,0.4452,0.5388,0.8293,0.6071,0.5789
16795,0.5946,0.5319,0.4598,0.5365,0.8464,0.6045,0.5882
16800,0.5951,0.5275,0.465,0.5315,0.8417,0.6122,0.5929
16805,0.5906,0.5548,0.5002,0.5203,0.7675,0.6775,0.5232
16810,0.5975,0.5803,0.5519,0.5024,0.7037,0.734,0.5126
16815,0.5584,0.5472,0.5379,0.4821,0.6531,0.6661,0.4642
16820,0.5826,0.5073,0.4801,0.4794,0.7988,0.7506,0.4791
16825,0.5284,0.4642,0.4448,0.435,0.7236,0.6791,0.4238
16830,0.5159,0.4531,0.4289,0.4319,0.6812,0.6764,0.4239
16835,0.5288,0.4452,0.4236,0.442,0.7153,0.7153,0.4317
16840,0.5391,0.4359,0.4127,0.451,0.7437,0.7381,0.4532
16845,0.5281,0.4343,0.401,0.4324,0.7422,0.7143,0.4444
16850,0.514,0.4256,0.3908,0.4172,0.7256,0.6841,0.4408
16855,0.5075,0.4278,0.3886,0.4093,0.7165,0.6654,0.4375
16860,0.5065,0.4203,0.3943,0.393,0.7185,0.6845,0.4284
16865,0.4954,0.407,0.3762,0.3801,0.7156,0.6822,0.4111
16870,0.5062,0.4116,0.3892,0.3969,0.7292,0.6852,0.4255
16875,0.5155,0.4238,0.391,0.4085,0.7387,0.6893,0.4417
16880,0.5206,0.4234,0.3878,0.4169,0.7518,0.6932,0.4507
16885,0.523,0.4301,0.3883,0.4208,0.7495,0.6958,0.4536
16890,0.5233,0.426,0.3886,0.4186,0.7546,0.6973,0.4549
16895,0.5265,0.4263,0.3913,0.4181,0.7629,0.7045,0.456
16900,0.5283,0.4286,0.3918,0.42,0.7639,0.7065,0.4588
16905,0.5257,0.4292,0.3871,0.4242,0.7499,0.7106,0.453
16910,0.5305,0.4318,0.392,0.4276,0.763,0.7127,0.4557
16915,0.5291,0.4321,0.3925,0.428,0.7584,0.7085,0.4554
16920,0.5282,0.4339,0.3936,0.4264,0.7575,0.7052,0.4528
16925,0.5325,0.4503,0.4232,0.4499,0.7388,0.6768,0.456
16930,0.5453,0.482,0.4522,0.4682,0.7331,0.693,0.4436
16935,0.5895,0.5232,0.5132,0.5134,0.7708,0.7429,0.4737
16940,0.6351,0.5885,0.5754,0.5716,0.7691,0.7914,0.5143
16945,0.644,0.6029,0.5929,0.59,0.7501,0.8084,0.52
16950,0.6342,0.6047,0.5926,0.5953,0.7301,0.7633,0.5192
16955,0.6426,0.6279,0.6076,0.6078,0.708,0.7634,0.5406
16960,0.6555,0.6448,0.6156,0.6331,0.709,0.7712,0.5593
16965,0.645,0.6263,0.5951,0.6276,0.702,0.763,0.5561
16970,0.6427,0.6316,0.5907,0.6256,0.7011,0.7622,0.545
16975,0.6462,0.6284,0.5943,0.6261,0.7124,0.7667,0.5491
16980,0.6582,0.6344,0.606,0.6402,0.719,0.7963,0.5532
16985,0.6327,0.6371,0.5756,0.6288,0.6634,0.7454,0.5458
16990,0.6063,0.6278,0.5493,0.6264,0.6427,0.6901,0.5015
16995,0.6098,0.6371,0.5727,0.6234,0.6215,0.6939,0.5101
17000,0.6196,0.6513,0.5796,0.6269,0.6369,0.6901,0.5328
17005,0.5982,0.624,0.5387,0.6148,0.5993,0.6751,0.5373
17010,0.6073,0.6114,0.5564,0.6202,0.6529,0.6746,0.5282
17015,0.6021,0.584,0.5598,0.6069,0.6555,0.677,0.5294
17020,0.61,0.5799,0.5809,0.612,0.6907,0.6563,0.5402
17025,0.5738,0.5294,0.5542,0.5949,0.6179,0.6347,0.5115
17030,0.5631,0.5073,0.5434,0.5795,0.6206,0.6163,0.5113
17035,0.573,0.5273,0.5486,0.5837,0.6116,0.6364,0.5302
17040,0.5923,0.5638,0.5432,0.5887,0.6289,0.6628,0.5665
17045,0.5725,0.5371,0.5271,0.5799,0.5922,0.6493,0.5497
17050,0.5703,0.5375,0.5431,0.5783,0.5959,0.6317,0.5354
17055,0.5725,0.5367,0.5367,0.6088,0.5872,0.6363,0.529
17060,0.5728,0.5357,0.5304,0.6333,0.5854,0.64,0.512
17065,0.568,0.5066,0.5451,0.6586,0.5257,0.5914,0.5806
17070,0.5876,0.5094,0.5575,0.6956,0.5225,0.5862,0.6542
17075,0.6206,0.5383,0.5891,0.7391,0.5587,0.6082,0.6901
17080,0.641,0.5553,0.6153,0.7585,0.5869,0.6573,0.6729
17085,0.6381,0.5588,0.6114,0.7695,0.5638,0.639,0.6861
17090,0.6398,0.5607,0.6094,0.7702,0.5612,0.6392,0.6982
17095,0.6433,0.5607,0.6155,0.7821,0.5553,0.6383,0.7082
17100,0.6472,0.5587,0.6168,0.7581,0.5723,0.6509,0.7265
17105,0.6476,0.5623,0.6146,0.7583,0.5727,0.6508,0.7268
17110,0.6505,0.5637,0.6149,0.7551,0.5812,0.6551,0.7327
17115,0.6575,0.5626,0.6165,0.7594,0.6172,0.6542,0.7351
17120,0.6563,0.564,0.6199,0.7635,0.5785,0.6658,0.7461
17125,0.6591,0.5688,0.6172,0.7698,0.5854,0.6673,0.7461
17130,0.663,0.5719,0.6273,0.7741,0.5873,0.6618,0.7555
17135,0.6709,0.5778,0.6277,0.7751,0.6314,0.6567,0.7571
17140,0.6752,0.5805,0.635,0.7795,0.6257,0.6652,0.7653
17145,0.672,0.5822,0.6312,0.7745,0.6022,0.674,0.7677
17150,0.6704,0.5821,0.6323,0.7694,0.6024,0.6656,0.7705
17155,0.6745,0.5825,0.6372,0.7751,0.6078,0.6681,0.7765
17160,0.6781,0.5807,0.6291,0.7731,0.6495,0.6576,0.7786
17165,0.6759,0.5745,0.6216,0.767,0.6467,0.6667,0.7792
17170,0.6795,0.5797,0.6287,0.7696,0.6542,0.6628,0.7821
17175,0.6769,0.5771,0.6241,0.7612,0.6547,0.6622,0.782
17180,0.6783,0.5779,0.6217,0.7684,0.6552,0.6661,0.7805
17185,0.6796,0.5903,0.6322,0.7684,0.6398,0.6615,0.7852
17190,0.6847,0.6045,0.6384,0.7588,0.6358,0.6832,0.7875
17195,0.707,0.6346,0.6735,0.7546,0.6821,0.7101,0.7874
17200,0.7253,0.6615,0.6779,0.7487,0.7198,0.7525,0.7917
17205,0.7198,0.6681,0.6539,0.7567,0.7163,0.7173,0.8061
17210,0.7186,0.6572,0.6419,0.7725,0.7075,0.7096,0.823
17215,0.7171,0.6476,0.6413,0.7716,0.7041,0.6917,0.8464
17220,0.7262,0.6365,0.6641,0.796,0.7115,0.709,0.8397
17225,0.6966,0.6227,0.6623,0.7577,0.6925,0.6566,0.7875
17230,0.7004,0.6123,0.6721,0.7703,0.6961,0.6482,0.8033
17235,0.6908,0.6045,0.6707,0.7493,0.6898,0.6331,0.7975
17240,0.7025,0.5893,0.639,0.7833,0.6947,0.6548,0.8539
17245,0.6672,0.5616,0.6098,0.7336,0.6624,0.5975,0.8383
17250,0.6433,0.5739,0.6017,0.6841,0.6425,0.5526,0.8048
17255,0.6308,0.6122,0.5652,0.6839,0.6284,0.5235,0.7714
17260,0.6283,0.6661,0.542,0.6821,0.6095,0.5334,0.7365
17265,0.6019,0.7142,0.5258,0.618,0.5842,0.4905,0.6787
17270,0.5849,0.7605,0.5618,0.5887,0.5302,0.4441,0.6242
17275,0.6103,0.7638,0.6362,0.587,0.5711,0.4555,0.6481
17280,0.6396,0.7791,0.7048,0.5974,0.6018,0.4905,0.6642
17285,0.5732,0.7336,0.5926,0.5378,0.5722,0.439,0.5641
17290,0.59,0.6925,0.6404,0.5459,0.5772,0.5053,0.5789
17295,0.6162,0.6823,0.717,0.5574,0.6038,0.5497,0.5866
17300,0.6607,0.738,0.7826,0.5852,0.655,0.6058,0.5976
17305,0.6229,0.7055,0.7555,0.581,0.6129,0.5206,0.5619
17310,0.5995,0.6897,0.7458,0.5775,0.5714,0.4803,0.5325
